indicator,severity,description,source_feed,reference,type
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302174/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302175/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302176/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302177/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302178/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302179/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302180/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302181/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302169/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302170/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302171/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302172/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302149/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302150/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302151/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302152/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302153/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302154/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302155/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302156/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302157/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302158/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302159/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302160/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302161/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302162/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302163/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302164/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302165/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302167/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302168/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302136/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302137/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302138/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302139/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302140/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302141/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302142/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302143/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302144/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302145/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302146/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302147/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302129/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302130/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302131/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302133/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302134/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302135/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302126/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302127/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302128/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302098/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302099/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302101/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302102/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302103/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302104/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302105/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302106/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302107/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302108/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302109/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302110/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302111/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302112/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302113/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302114/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302115/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302117/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302118/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302119/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302120/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302121/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302123/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302124/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302125/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302090/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302091/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302092/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302093/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302094/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302095/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302096/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302097/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302088/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302087/,domain
annadegismen.com,HIGH,URLhaus: malware_download (js),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3302081/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (bat,Braodo)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300881/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (github,rustystealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300394/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300390/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300391/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300392/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (bazaloader,github)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300382/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300383/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (rev-base64-loader,xenorat)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300386/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (Braodo),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300387/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (Braodo),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300377/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (github),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300378/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300373/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (github),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300374/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (github),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300375/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (github),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300376/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300371/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (github),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300372/,domain
pub-cdd0dd27ae6a4aee9841d397e0496374.r2.dev,HIGH,URLhaus: malware_download (hta),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3300068/,domain
treinamento.convenio.to.gov.br,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3299333/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3298233/,domain
github.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3298219/,domain
github.com,HIGH,"URLhaus: malware_download (Braodo,rustystealer,stealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3298207/,domain
github.com,HIGH,"URLhaus: malware_download (Braodo,stealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3298205/,domain
firebasestorage.googleapis.com,HIGH,"URLhaus: malware_download (AsyncRAT,base64,Encoded,exe,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3297750/,domain
api.ewfiles.net,HIGH,URLhaus: malware_download (PureCrypter),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3297072/,domain
api.ewfiles.net,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3297067/,domain
www.zhikey.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3296209/,domain
github.com,HIGH,URLhaus: malware_download (LummaStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3294619/,domain
mininews.kpzip.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3292014/,domain
wz.3911.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3291910/,domain
dcwblida.dz,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3291869/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3289875/,domain
www.flechabusretiro.com.ar,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3286583/,domain
d.kpzip.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3286518/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (donutloader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3286067/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (donutloader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3286065/,domain
github.com,HIGH,URLhaus: malware_download (donutloader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3286058/,domain
armanayegh.com,HIGH,URLhaus: malware_download (Formbook),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3283570/,domain
armanayegh.com,HIGH,URLhaus: malware_download (Formbook),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3283560/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (Encoded,exploiter,powershell,ps1)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3281714/,domain
github.com,HIGH,"URLhaus: malware_download (CobaltStrike,dll,github)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3281085/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3280713/,domain
github.com,HIGH,"URLhaus: malware_download (hacktool,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3280680/,domain
github.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3279353/,domain
disk.accord1key.cn,HIGH,URLhaus: malware_download (dll),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3278669/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3278579/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3278578/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (RedLineStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3278573/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (RedLineStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3278575/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (RedLineStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3278576/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (RedLineStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3278566/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (RedLineStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3278567/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3278559/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3278560/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3278558/,domain
drive.google.com,HIGH,URLhaus: malware_download (VIPKeylogger),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3278361/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276896/,domain
github.com,HIGH,"URLhaus: malware_download (exe,Xclient,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276853/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276854/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276855/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276842/,domain
github.com,HIGH,"URLhaus: malware_download (exe,Xclient,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276844/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276845/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276846/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276847/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276848/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276839/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276833/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276828/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276829/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276830/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276831/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276832/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,Xclient)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276824/,domain
drive.google.com,HIGH,"URLhaus: malware_download (ascii,Encoded,GuLoader,VIPKeylogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3275669/,domain
drive.google.com,HIGH,"URLhaus: malware_download (ascii,Encoded,GuLoader,VIPKeylogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3275667/,domain
drive.google.com,HIGH,"URLhaus: malware_download (encrypted,GuLoader,VIPKeylogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3275658/,domain
drive.google.com,HIGH,"URLhaus: malware_download (encrypted,GuLoader,VIPKeylogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3275656/,domain
drive.google.com,HIGH,"URLhaus: malware_download (encrypted,GuLoader,VIPKeylogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3275240/,domain
drive.google.com,HIGH,"URLhaus: malware_download (ascii,Encoded,GuLoader,VIPKeylogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3275242/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (dropped-files,PhemedroneStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3274064/,domain
github.com,HIGH,"URLhaus: malware_download (dropped-files,PhemedroneStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3274049/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (dropped-files,PhemedroneStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3274046/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (dropped-files,PhemedroneStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3274047/,domain
github.com,HIGH,"URLhaus: malware_download (dropped-files,PhemedroneStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3274048/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (apk ),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3273935/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (SpyNote),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3273937/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (apk ),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3273928/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (apk ),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3273931/,domain
telegramcn.co,HIGH,"URLhaus: malware_download (apk ,telegram)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3273868/,domain
github.com,HIGH,URLhaus: malware_download (MeduzaStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3272091/,domain
github.com,HIGH,URLhaus: malware_download (MeduzaStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3272092/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (MeduzaStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3272094/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (MeduzaStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3272090/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (MeduzaStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3272077/,domain
c3poolbat.oss-accelerate.aliyuncs.com,HIGH,"URLhaus: malware_download (bat,CoinMiner)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3272008/,domain
c3poolbat.oss-accelerate.aliyuncs.com,HIGH,URLhaus: malware_download (bat),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3272005/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271922/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271923/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271924/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271925/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271919/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271920/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271921/,domain
github.com,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271910/,domain
ftp.ywxww.net,HIGH,"URLhaus: malware_download (exe,Socks5Systemz)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271694/,domain
ftp.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271692/,domain
ftp.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271691/,domain
ftp.ywxww.net,HIGH,"URLhaus: malware_download (exe,Socks5Systemz)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271687/,domain
ftp.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271689/,domain
ftp.ywxww.net,HIGH,"URLhaus: malware_download (exe,Socks5Systemz)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271686/,domain
ftp.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271681/,domain
ftp.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271683/,domain
