indicator,severity,description,source_feed,reference,type
78.153.52.58,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3339061/,ip
39.106.152.236,HIGH,"URLhaus: malware_download (censys,CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3339019/,ip
106.75.61.100,HIGH,"URLhaus: malware_download (censys,CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3338923/,ip
8.137.114.210,HIGH,"URLhaus: malware_download (censys,CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3338920/,ip
101.35.228.105,HIGH,"URLhaus: malware_download (censys,CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3338918/,ip
121.41.89.22,HIGH,"URLhaus: malware_download (censys,CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3338906/,ip
43.153.222.28,HIGH,"URLhaus: malware_download (censys,CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3338856/,ip
43.246.208.199,HIGH,"URLhaus: malware_download (censys,CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3338850/,ip
117.72.36.133,HIGH,"URLhaus: malware_download (CobaltStrike,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3338570/,ip
2.55.98.253,HIGH,"URLhaus: malware_download (,32-bit,elf,mips)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3337653/,ip
2.55.98.253,HIGH,"URLhaus: malware_download (,32-bit,elf,mips)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3337649/,ip
2.55.98.253,HIGH,"URLhaus: malware_download (elf,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3336291/,ip
195.101.213.209,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3335199/,ip
195.101.213.209,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3335200/,ip
211.204.100.20,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3335175/,ip
211.204.100.20,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3335174/,ip
211.204.100.20,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3335173/,ip
211.204.100.20,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3335166/,ip
211.204.100.20,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3335156/,ip
211.204.100.20,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3335147/,ip
211.204.100.20,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3335141/,ip
211.204.100.20,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3335135/,ip
211.204.100.20,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3335136/,ip
211.204.100.20,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3335134/,ip
103.163.119.220,HIGH,"URLhaus: malware_download (elf,mirai,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333897/,ip
103.163.119.220,HIGH,"URLhaus: malware_download (elf,mirai,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333896/,ip
103.163.119.220,HIGH,"URLhaus: malware_download (elf,mirai,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333895/,ip
103.163.119.220,HIGH,URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333359/,ip
103.163.119.220,HIGH,URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333355/,ip
103.163.119.220,HIGH,URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333357/,ip
103.163.119.220,HIGH,URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333351/,ip
103.163.119.220,HIGH,URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333352/,ip
103.163.119.220,HIGH,URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333353/,ip
103.163.119.220,HIGH,URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333343/,ip
103.163.119.220,HIGH,URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333322/,ip
103.163.119.220,HIGH,URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333316/,ip
103.163.119.220,HIGH,URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3333317/,ip
185.208.158.96,HIGH,URLhaus: malware_download (Amadey),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3331466/,ip
185.208.158.96,HIGH,URLhaus: malware_download (Amadey),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3331457/,ip
185.208.158.96,HIGH,URLhaus: malware_download (Amadey),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3331458/,ip
185.208.158.96,HIGH,"URLhaus: malware_download (Amadey,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3331459/,ip
66.63.187.231,HIGH,"URLhaus: malware_download (Loki,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3319783/,ip
8.137.114.210,HIGH,"URLhaus: malware_download (CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3319642/,ip
44.193.202.139,HIGH,"URLhaus: malware_download (CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3318596/,ip
8.154.18.17,HIGH,"URLhaus: malware_download (CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3318551/,ip
47.103.147.200,HIGH,"URLhaus: malware_download (CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3318501/,ip
39.102.210.162,HIGH,"URLhaus: malware_download (elf,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3318199/,ip
39.102.210.162,HIGH,"URLhaus: malware_download (exe,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3318197/,ip
39.102.210.162,HIGH,"URLhaus: malware_download (exe,opendir,rustystealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3318198/,ip
39.102.210.162,HIGH,"URLhaus: malware_download (exe,opendir,rustystealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3318194/,ip
39.102.210.162,HIGH,"URLhaus: malware_download (exe,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3318195/,ip
162.219.216.183,HIGH,"URLhaus: malware_download (elf,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3317638/,ip
165.154.184.75,HIGH,"URLhaus: malware_download (exe,njRAT,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3316452/,ip
81.42.249.132,HIGH,"URLhaus: malware_download (CoinMiner,scr,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3312836/,ip
81.42.249.132,HIGH,"URLhaus: malware_download (CoinMiner,lnk,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3312814/,ip
81.42.249.132,HIGH,"URLhaus: malware_download (CoinMiner,scr,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3312811/,ip
81.42.249.132,HIGH,"URLhaus: malware_download (CoinMiner,lnk,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3312791/,ip
81.42.249.132,HIGH,"URLhaus: malware_download (CoinMiner,lnk,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3312792/,ip
101.200.241.19,HIGH,"URLhaus: malware_download (censys,CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308990/,ip
61.183.16.127,HIGH,"URLhaus: malware_download (censys,CoinMiner,exe,help.scr,iframe,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308898/,ip
218.155.74.6,HIGH,"URLhaus: malware_download (censys,CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308894/,ip
111.42.156.130,HIGH,"URLhaus: malware_download (censys,CoinMiner,exe,help.scr,iframe,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308890/,ip
189.61.50.98,HIGH,"URLhaus: malware_download (censys,CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308883/,ip
47.103.126.166,HIGH,"URLhaus: malware_download (censys,CoinMiner,exe,help.scr,iframe,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308880/,ip
149.88.73.206,HIGH,"URLhaus: malware_download (censys,CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308876/,ip
141.155.36.213,HIGH,"URLhaus: malware_download (censys,CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308875/,ip
96.250.166.185,HIGH,"URLhaus: malware_download (censys,CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308870/,ip
109.210.138.197,HIGH,"URLhaus: malware_download (censys,CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308859/,ip
5.26.174.234,HIGH,"URLhaus: malware_download (censys,CoinMiner,exe,iframe,Photo.scr,scr)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308847/,ip
158.101.35.62,HIGH,"URLhaus: malware_download (CoinMiner,elf,malware,miner,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308461/,ip
158.101.35.62,HIGH,"URLhaus: malware_download (CoinMiner,elf,malware,miner,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308462/,ip
158.101.35.62,HIGH,"URLhaus: malware_download (CoinMiner,exe,malware,miner,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308463/,ip
158.101.35.62,HIGH,"URLhaus: malware_download (CoinMiner,elf,malware,miner,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308464/,ip
158.101.35.62,HIGH,"URLhaus: malware_download (CoinMiner,elf,malware,miner,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3308465/,ip
111.185.23.52,HIGH,URLhaus: malware_download (hajime),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3305535/,ip
5.166.231.35,HIGH,URLhaus: malware_download (hajime),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3299053/,ip
81.174.150.253,HIGH,"URLhaus: malware_download (hajime,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3296987/,ip
178.160.216.103,HIGH,URLhaus: malware_download (hajime),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3296379/,ip
88.209.197.53,HIGH,URLhaus: malware_download (dll),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3296205/,ip
101.200.220.118,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3294915/,ip
101.200.220.118,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3294914/,ip
101.200.220.118,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3294913/,ip
101.200.220.118,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3294912/,ip
178.218.114.67,HIGH,URLhaus: malware_download (hajime),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3294906/,ip
5.181.28.63,HIGH,URLhaus: malware_download (hajime),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3293160/,ip
24.64.128.57,HIGH,URLhaus: malware_download (hajime),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3293016/,ip
118.44.144.198,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3290573/,ip
113.98.201.248,HIGH,"URLhaus: malware_download (jpg,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3290243/,ip
45.250.231.30,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3289468/,ip
41.190.57.114,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3289469/,ip
62.12.77.90,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3289467/,ip
43.255.216.26,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3289466/,ip
46.236.65.253,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3289461/,ip
46.97.36.202,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3289463/,ip
70.39.20.176,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3289458/,ip
36.64.160.162,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3288923/,ip
36.89.21.251,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3288922/,ip
200.58.80.108,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3288305/,ip
209.42.55.161,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3288299/,ip
213.6.64.86,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3288303/,ip
2.183.9.88,HIGH,"URLhaus: malware_download (elf,hajime,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3288297/,ip
101.126.18.76,HIGH,URLhaus: malware_download (CobaltStrike),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3287713/,ip
190.205.99.186,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3287638/,ip
181.233.95.24,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3287639/,ip
181.171.188.254,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3287640/,ip
181.233.95.30,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3287641/,ip
181.233.95.28,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3287642/,ip
181.233.95.27,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3287643/,ip
181.233.95.26,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3287644/,ip
181.166.191.183,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3287645/,ip
190.121.12.123,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3287632/,ip
185.127.218.102,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3287636/,ip
182.252.66.2,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3287637/,ip
177.39.131.43,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3286827/,ip
110.40.51.56,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3286514/,ip
118.70.244.17,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3286371/,ip
116.212.144.187,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3286370/,ip
132.255.117.198,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3286368/,ip
122.160.164.103,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3286361/,ip
103.247.218.186,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3285570/,ip
103.162.59.217,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3285433/,ip
5.89.112.21,HIGH,URLhaus: malware_download (hajime),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3284404/,ip
101.133.156.69,HIGH,URLhaus: malware_download (opendir),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3282128/,ip
101.133.156.69,HIGH,"URLhaus: malware_download (Earthworm,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3282120/,ip
103.174.191.145,HIGH,URLhaus: malware_download (zip),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3281578/,ip
103.174.191.145,HIGH,URLhaus: malware_download (zip),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3281577/,ip
46.100.63.216,HIGH,"URLhaus: malware_download (32-bit,elf,hajime,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3281415/,ip
216.201.80.197,HIGH,"URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276956/,ip
221.163.170.129,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3276226/,ip
162.219.216.183,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3274957/,ip
80.23.51.237,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3274647/,ip
203.145.165.14,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3274636/,ip
93.41.182.249,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3274607/,ip
176.104.33.39,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3274602/,ip
59.19.13.27,HIGH,"URLhaus: malware_download (elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3274591/,ip
196.219.123.235,HIGH,"URLhaus: malware_download (hajime,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3274508/,ip
101.133.156.69,HIGH,"URLhaus: malware_download (CobaltStrike,exe,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3272384/,ip
101.133.156.69,HIGH,"URLhaus: malware_download (Earthworm,exe,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3272262/,ip
122.51.183.116,HIGH,"URLhaus: malware_download (exe,Gh0stRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271618/,ip
217.114.43.149,HIGH,"URLhaus: malware_download (mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270748/,ip
217.114.43.149,HIGH,"URLhaus: malware_download (mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270747/,ip
217.114.43.149,HIGH,"URLhaus: malware_download (mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270746/,ip
217.114.43.149,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270744/,ip
217.114.43.149,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270741/,ip
118.189.172.141,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270196/,ip
162.219.216.183,HIGH,"URLhaus: malware_download (elf,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3268242/,ip
162.219.216.183,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3265708/,ip
185.208.158.96,HIGH,"URLhaus: malware_download (32,exe,Rhadamanthys)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3254029/,ip
112.74.184.37,HIGH,URLhaus: malware_download (CobaltStrike),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252968/,ip
8.210.236.92,HIGH,URLhaus: malware_download (CobaltStrike),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252970/,ip
119.193.158.215,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3249735/,ip
210.56.13.114,HIGH,"URLhaus: malware_download (hta,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3245772/,ip
43.252.159.216,HIGH,"URLhaus: malware_download (elf,tftp)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3245737/,ip
185.152.219.150,HIGH,"URLhaus: malware_download (elf,tftp)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3245733/,ip
146.0.42.82,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3245463/,ip
146.0.42.82,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3245459/,ip
146.0.42.82,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3245458/,ip
222.187.223.34,HIGH,"URLhaus: malware_download (BlackMoon,FlyStudio)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3243138/,ip
103.187.146.29,HIGH,URLhaus: malware_download (mentah),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3243135/,ip
103.187.146.29,HIGH,URLhaus: malware_download (mentah),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3243134/,ip
103.187.146.29,HIGH,URLhaus: malware_download (mentah),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3243133/,ip
112.217.207.130,HIGH,URLhaus: malware_download (CoinMiner),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3243121/,ip
114.55.106.136,HIGH,"URLhaus: malware_download (exe,update.exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3243086/,ip
110.40.51.56,HIGH,"URLhaus: malware_download (exe,update.exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3243081/,ip
8.131.63.6,HIGH,"URLhaus: malware_download (exe,update.exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3243082/,ip
8.131.63.6,HIGH,"URLhaus: malware_download (exe,update.exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3243077/,ip
156.255.2.100,HIGH,"URLhaus: malware_download (c2,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241505/,ip
101.133.156.69,HIGH,"URLhaus: malware_download (CobaltStrike,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241367/,ip
140.192.101.212,HIGH,URLhaus: malware_download (xml-opendir),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241320/,ip
152.136.140.85,HIGH,URLhaus: malware_download (xml-opendir),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241291/,ip
8.138.96.41,HIGH,URLhaus: malware_download (Havoc),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3239707/,ip
103.253.43.60,HIGH,"URLhaus: malware_download (ascii,backdoor,dropped_file,Encoded,Neshta,shellcode)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3239678/,ip
112.217.207.130,HIGH,"URLhaus: malware_download (CoinMiner,ps,ps1)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3239574/,ip
147.50.240.62,HIGH,"URLhaus: malware_download (64,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3238658/,ip
39.105.31.193,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3238160/,ip
188.81.134.196,HIGH,"URLhaus: malware_download (base64,CoinMiner,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3238111/,ip
188.212.158.75,HIGH,"URLhaus: malware_download (exe,njRAT,rat)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3237976/,ip
89.175.186.155,HIGH,"URLhaus: malware_download (FlawedAmmyRAT,FlawedAmmyyRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3237876/,ip
210.56.13.114,HIGH,"URLhaus: malware_download (AsyncRAT,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3237443/,ip
60.166.36.5,HIGH,URLhaus: malware_download (stealers),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3236640/,ip
119.193.158.215,HIGH,URLhaus: malware_download (stealers),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3236597/,ip
153.37.77.156,HIGH,URLhaus: malware_download (stealers),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3236587/,ip
116.136.142.2,HIGH,URLhaus: malware_download (stealers),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3236559/,ip
210.56.13.114,HIGH,"URLhaus: malware_download (hta,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3236485/,ip
119.192.128.163,HIGH,"URLhaus: malware_download (CoinMiner,exe,xmrig)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3236450/,ip
147.50.240.62,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3236272/,ip
217.15.164.94,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3236225/,ip
49.234.48.162,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3236224/,ip
217.15.164.94,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3236215/,ip
101.126.11.168,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3235094/,ip
117.72.70.169,HIGH,"URLhaus: malware_download (opendir,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3234465/,ip
117.72.70.169,HIGH,"URLhaus: malware_download (opendir,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3234464/,ip
